Temperature (°C),RPM,Torque (Nm),Vibrations (mm/s),Power Output (MW),Fuel Flow Rate (kg/s),Air Pressure (kPa),Exhaust Gas Temperature (°C),Oil Temperature (°C),Fault,Fault Mode,TTC,Turbine ID
964.0419773800314,15015.279555979136,3881.250946432302,2.4705964354813443,8741.710198138442,5.663731342993195,144.30347117222786,543.7663854933146,107.3182346240165,1.0,3,98,579
891.3925686660355,15361.251848898704,2867.8071103971274,1.268151776033564,6607.966091530907,3.0813263905520736,156.83130870542263,543.6854206847049,98.55993015688632,1.0,3,80,477
930.8233335474378,15996.899371876389,3522.9533755726684,-0.7778190497318567,8453.449596127233,2.7230282226119247,160.4833332632579,520.7001502305267,125.11136573189349,1.0,3,76,50
870.4093995362634,14986.415600763255,3642.59842249772,1.8789344577721216,8188.424073935318,3.5569287046478726,148.11286126321298,516.3547322865006,114.6108021184068,1.0,3,70,667
911.77762638713,14449.198010432474,3724.415505486175,1.6415299125318088,8072.222566784204,5.3511975567892645,133.2640141728674,583.257542728791,106.75712355155876,1.0,3,97,927
903.5936267588348,15662.493269260856,3335.270734509628,4.832031359374501,7835.798314562961,1.790825652024388,148.62486090799385,486.6034061120558,133.29082281817662,1.0,1,82,824
1155.527746953811,15632.708685419671,3285.273563735778,2.4263586157414085,7703.658686068791,4.913850478745961,0.720696134988799,648.6883405054781,134.30544479823897,1.0,2,81,282
986.5632369563872,14812.987591460978,3322.240727153656,0.8380052807291838,7381.846600076009,2.283966351661073,28.26970438890644,651.7974397768227,116.55858507872657,1.0,2,81,829
1013.6147845822512,15549.78671577552,3490.613578107891,2.0834624678487152,8141.74449701516,4.793757240245192,150.25517240827193,539.8235499753116,122.03990102171572,1.0,3,91,182
1030.6850472234353,14691.404381041995,3237.704386273542,2.931875536319284,7134.9636607527,5.030937848050503,130.80466689187273,477.5380693388543,120.48729983093392,1.0,3,82,348
1317.217536574202,15615.034642795128,3452.8876979025786,3.5962029910462805,8087.544153064481,3.4698062259648323,-187.6840632507265,874.3529761005299,103.61080497246698,1.0,2,98,268
984.4646323878142,14760.47278050554,3984.556109380519,2.397903717825437,8822.08979923623,5.684302087551243,135.68714038899324,547.1757156987992,113.48250056163762,1.0,3,89,767
956.5986880829536,15169.550972787492,3507.2794568053146,2.0783910204487483,7980.578174372797,1.474486084494016,182.11500947387952,539.821582378039,110.66047352677664,1.0,3,71,697
951.4220295274532,14785.374249413524,3434.121093665746,0.5870037085822976,7616.214838147997,5.382468005195911,138.29605243308723,579.8973144199103,111.70931068048183,1.0,3,98,248
1193.5713423939292,15286.308372584916,3059.046682160444,1.420761613848089,7014.229636445595,2.3432831523735125,-95.52138390478147,758.2947761238136,105.29788625647576,1.0,2,93,485
1121.3615741088147,15054.657572145154,3638.3079255334496,0.8350300881392896,8216.021994139179,2.929651551130408,-7.269524921690362,613.779913972774,134.22465684273465,1.0,2,83,685
1029.2324053513553,15184.101980840684,3406.580299245672,2.6787674821143783,7758.879400450358,0.788959676787395,13.237568089579526,611.7899231182876,120.28243082499364,1.0,2,82,327
789.7984789821296,15146.567572108654,3821.312045124135,3.696557476919469,8681.964165837813,2.4617753411989067,160.47555812526576,511.781367140295,125.1428678138162,1.0,1,85,452
1032.0380684986517,14596.10892343816,3616.706897338142,1.933162350615805,7918.477172654638,5.456192196174294,144.46616461273695,569.9630227805844,117.07682818236356,1.0,3,99,499
948.0052893894036,15046.174789299226,3618.97751352922,4.178002588903391,8167.765234065622,1.831129460232616,153.46222358472627,459.8036251267489,144.90653130386477,1.0,1,86,391
926.4669018695448,14980.450655655995,3275.961870800685,1.053825753734627,7361.307773301025,3.1965279893461283,155.11051772817717,554.9736507605684,114.11954913978384,1.0,3,95,539
933.1840734925918,15340.085899474425,3607.743176378304,0.8429304941514446,8301.463534332883,2.000716826896757,139.15924693441315,536.520641466356,129.93138927977208,1.0,3,74,370
929.4752437401764,15460.269977401402,3171.5238870897447,6.346138324818021,7354.8923301277455,2.358952603799508,165.61684603627376,462.8288539681063,122.50405369950504,1.0,1,89,701
915.4455849699856,14149.932077278065,3016.2251316473626,4.205936288206107,6401.907111388389,0.8005915297440978,145.23329015485885,533.5798362201459,147.19078255539443,1.0,1,97,456
849.6418547479345,14681.973553093192,3882.3853913555954,0.6614059869736575,8550.161945819733,0.8444841345759295,141.1642329327481,514.4917511982027,138.3960674804678,1.0,1,77,635
854.0409121073603,14723.54969443294,3447.468337706256,2.263219596816544,7613.845708530327,2.4337973959356622,134.10893327253066,464.2400219206581,132.31136036106594,1.0,1,71,797
894.1511675739495,15781.412643947604,3025.244796518496,4.788479989652515,7161.395472422052,2.406540897330228,165.7819561154157,500.28452422765287,149.30118264400343,1.0,1,92,857
1007.2842591069492,15933.079649667674,3476.3470921334715,2.546112871810502,8308.33726632798,5.6389448522162455,121.6433262017123,503.637986686097,103.14933497024042,1.0,3,83,415
898.6946519069841,15716.08669132175,3429.397001155991,4.172294372725113,8084.505085368958,3.630617635268322,156.14272646930598,502.2353213305959,123.93967719984003,1.0,1,74,995
930.2751347960772,14772.497596251807,3249.514981804282,6.086519156274653,7200.517838653198,2.7010591888348325,173.3453911504456,473.6938795139564,128.1703124889737,1.0,1,92,635
1075.430877645462,15651.633043463333,3464.044998372125,1.369996451684369,8132.694174084756,0.8291492808978104,10.481768816264749,652.8116927469653,90.27354329637906,1.0,2,80,44
1113.8623733478669,13889.819959547684,3311.86331664668,4.048477784967075,6900.177779827925,5.0039203228610765,-36.07505083568918,664.5199142105083,120.18556880050356,1.0,2,85,691
1053.12411458854,15171.08525598253,3529.9330274670133,0.7354587586567884,8032.937236141587,1.4978048849558334,-49.15988525260806,693.4115985713192,111.90181147503964,1.0,2,89,885
1027.1404188150275,14583.535070160136,3544.9084295380494,2.105250762191288,7754.594460401164,1.846069130504062,13.33468886976256,583.4593017811823,116.81475974397055,1.0,2,77,216
898.089029433101,15492.12601866903,3286.59194220118,3.524954676194901,7637.444481078432,1.7730130415151883,130.7710861334744,493.67021199993326,134.7114895537997,1.0,1,85,365
1186.797595107376,15042.937624708184,3523.346407966112,2.1069221136001777,7950.222036791078,2.301724270815168,-42.13317349293541,672.4118827406905,128.40986570784332,1.0,2,89,751
1206.1910938556298,14674.875954459068,3483.4119522400374,2.4809581239948195,7667.795744610396,3.129256078529031,-132.47647624291082,727.7746430317055,122.8516680808143,1.0,2,92,760
824.1399717453686,15151.657086667206,3535.4772406053658,6.590713086883044,8035.250818105335,1.9903942282714728,162.51991096329158,481.5565091060325,148.1086746356611,1.0,1,100,724
905.9914844437096,14795.942868746288,3996.86776478912,3.017925880515319,8870.614065263026,2.4888174912260164,154.5661390952634,558.6473008382977,131.64215241995063,1.0,3,84,248
987.1642742869526,15562.111666935116,3133.262027540749,2.024505286581655,7314.026033153499,5.339680516562047,126.75489977002093,552.933420931635,114.85462049184042,1.0,3,98,594
1024.852619789309,15529.39484915762,3379.796441413284,2.721497036097064,7872.929017272705,2.6501873744033504,40.21628225773044,624.9560365140242,117.98271806480236,1.0,2,78,216
957.420946697416,15373.844410809555,3600.69186217064,2.9573222529873666,8303.471469041931,4.353666054223065,180.44805158581693,483.21210217230345,127.77035271992786,1.0,3,84,495
1069.8472911295166,15183.097197784513,3577.2824387833834,1.0639697769410097,8147.13404579636,4.874365621837838,5.695260217097967,616.3778267468166,116.22038408902225,1.0,2,81,930
1007.4898043423328,14544.388638931729,3260.808528814272,1.3600952389126817,7113.969978032697,2.420131526150798,145.02567858901634,540.0403580689598,116.06490888831192,1.0,3,89,961
1032.4920711164682,15128.963062943496,4023.081630773798,1.5764322914910158,9129.75800867749,2.407465405600552,154.02585635280795,543.6833475027945,132.75468714156398,1.0,3,78,796
949.8972776462484,14622.041427375532,3523.714443008748,-0.3965805135910367,7728.58478458731,4.917666561682632,158.83887493353868,521.2421767395815,121.62540256150906,1.0,3,81,331
956.2718575715264,15706.712391599136,3720.582213452552,3.066590576451577,8765.717213399781,4.217311423801358,135.61228323751516,519.7992303706493,117.71267058236803,1.0,3,80,339
1147.7380136249717,15742.646745564762,3961.741189303134,2.034888905493024,9355.243806082926,4.453900444616204,-101.92694285785927,685.4658405591547,111.7340571588561,1.0,2,92,100
849.5915665428679,14765.352654625753,3511.8460629451897,3.648276840000436,7778.046838221713,2.992733945375223,142.81013821591597,534.7659280470307,131.81098190310684,1.0,1,85,302
888.3586099444431,15035.983097917837,3610.415644152277,4.144763752107787,8142.922290289764,1.988919415722706,147.27570232109628,529.0591522077847,121.3087911893434,1.0,1,76,575
851.570612976312,15801.715437130611,3353.465034668208,2.544374943785108,7948.575030929153,2.6056241481516507,153.56551750652207,506.857261920752,131.4570067596963,1.0,1,79,35
900.220615134626,14437.29001629551,3274.930731393379,4.08243853053763,7092.168712860747,1.854345306438533,179.39747289290864,432.4765476908621,129.28390155485835,1.0,1,84,614
1014.349077135876,14883.184710865517,3376.748188414628,1.242244551101023,7538.51505153831,2.3058099269202854,8.04070847977556,703.3721761261153,123.26371547387284,1.0,2,85,538
1003.6517652407146,15142.639328618929,3792.927706205745,0.9711714915706188,8615.240438189921,2.0667300235272954,152.8104106051574,521.2648744968112,144.4176455450324,1.0,1,77,988
1300.496170683724,15856.105196405964,3648.296206167844,2.199260754693269,8677.165264896918,1.867807189922311,-206.1807608073837,876.6749153796158,112.73910920060186,1.0,2,100,133
1188.0356558780804,14773.989692153516,3788.5242692594393,1.222080984274806,8395.742775376857,2.3873723001224545,-72.14157430647032,764.9157563999445,135.73334275161685,1.0,2,93,253
1003.671767154454,14403.456073438558,3259.8986128191104,1.8542775626254129,7043.070971040502,2.838458374687603,57.20838943640091,659.8460656749405,126.1346717693041,1.0,2,78,833
892.1197090145724,15288.39774393994,3441.3839595401564,6.367970149130332,7891.9870144597235,2.430150855114752,179.02689080423409,494.25679665975065,129.7653813520718,1.0,1,92,19
866.9266915809748,15033.75666406274,3182.970911082777,3.1601385057725304,7177.801521901282,3.1668795346321703,192.28690726606607,479.8698503897546,145.33316776613464,1.0,1,82,430
1070.8091062369836,15370.198753176945,3590.451051221005,2.4511867024582115,8277.89194062299,2.0856480326587894,-31.80656501280302,708.1783235846526,107.73220733302315,1.0,2,87,854
936.716919684544,14821.380774094514,3532.070816715387,4.879303677697711,7852.524974340861,2.878342250443295,145.3654694728647,498.6185181480535,141.800444754504,1.0,1,92,881
902.6068466664528,14773.632281258391,3378.2067443618835,0.9883634774341103,7486.257631690431,5.617359111057018,147.7464834506636,512.7624120125888,105.06946268895824,1.0,3,83,408
915.9693537985644,14206.067862222106,3415.265404076199,3.0096336614089987,7277.623814670883,3.461577769848234,178.93185250619274,511.54224503506265,130.48879770684906,1.0,3,78,30
857.519029760041,15235.712297722826,3543.313703902289,2.577941383931852,8097.736225985088,3.077938272790089,165.23317012801752,524.1616372260752,126.77473347903788,1.0,3,73,539
916.2917059954996,15889.034038312124,3476.9810054784857,3.375308819286204,8286.880431991856,4.134996575178207,168.97817609285886,522.6828986988768,131.27555320445578,1.0,3,76,961
914.5885252501696,15266.230591180569,3767.715336132039,2.8344392840811183,8627.821668497863,2.289811083496652,131.42240505275183,483.2213918461727,147.23505391016158,1.0,1,80,687
1191.6496828116356,15420.297906991556,3847.40895065819,2.8807986591477515,8899.228828376257,3.5894958937373405,-62.339570211159725,653.2033750938662,112.39940191963431,1.0,2,87,373
863.0894769297132,14501.085739207969,3648.6020567418136,3.0070138631999987,7936.303687959537,1.6594641025321446,154.3469957936525,518.8855519241342,139.7181251813603,1.0,1,78,778
1170.6390537318384,15516.409829365008,3593.9511290066607,0.4891445307291549,8364.782793656463,4.281371301264906,-148.2019042450749,747.1437708285234,106.88247202258393,1.0,2,94,693
950.208767754366,14589.740973960616,3426.5704408766555,2.6444019178497853,7498.916274213065,5.101421624438823,143.3193716556035,509.11011851142246,118.3209961939983,1.0,3,92,104
1027.4739936811466,15206.49711384593,3135.221879803074,2.736001767800518,7151.361369973807,2.3361365353701324,27.47891989923733,644.8156273142083,111.2664968345446,1.0,2,74,469
1226.222644592829,14463.21174843108,3852.232496100588,0.3295931324916366,8357.348144293499,3.407205990280444,-217.90609814955948,784.1104271787465,142.41378463081728,1.0,2,98,39
923.6393771782188,14789.177961685404,3277.8034091033046,5.167953048689824,7271.402691097182,1.898313007537868,169.56495077512338,482.0609238229535,119.69877437790952,1.0,1,91,802
1286.3375806919391,15617.265077834249,3106.81092383798,2.9304726094256623,7277.983461643326,3.0030008997360578,-224.2226205073946,819.2834506775832,128.00962177818533,1.0,2,99,399
1008.4291491425558,15201.659063994784,3849.924995276015,3.775687522360796,8778.787080020655,2.367248864098768,56.47855914445563,520.9962049942462,106.73668365636765,1.0,2,70,407
800.6724623933088,14491.162570570596,3287.4945588491737,4.274082367930218,7145.942715322446,1.6495395818181988,193.1091381129417,480.0271983330241,136.98366055793804,1.0,1,74,542
1217.4473199101458,14627.602498276376,3404.20718567844,3.92790881092893,7469.308430082049,3.469264835377256,-117.03697991608212,770.0783987084765,122.6813872970852,1.0,2,94,680
989.9805495308328,15393.762647568888,3676.5996925930026,2.271112606752453,8489.505452685213,1.791509435213117,110.74973494885386,518.2839214441192,122.8544173678006,1.0,3,87,980
934.83094075959,15892.462784666965,3370.1198455553285,3.125054970824686,8033.925633803344,2.686776915078518,168.80514798520994,532.3968284492573,131.79227697715643,1.0,3,86,822
1137.8220496064764,15997.663588288284,3606.498927026469,2.987771732793135,8654.333484913817,2.378541700047583,-61.98887443950923,719.0737233912865,124.67004926992368,1.0,2,91,764
900.2691001485459,14909.20956609272,3769.0825448377313,5.343775343054503,8429.106229933168,1.0188498274358726,166.5143383384698,468.0352182421096,126.8697407983574,1.0,1,92,766
1315.5581341488737,14835.965698874808,3261.7552583298093,1.4199466789490849,7258.693369605838,2.5166157308279136,-196.24877793890525,853.5730134746192,115.57779461824867,1.0,2,98,20
966.4748535940896,15218.687911676334,3416.856708186567,3.7392375995568106,7800.011382121365,3.289218256825592,166.37507606885367,462.1978545954971,143.81189858653775,1.0,1,72,55
881.7424291632346,15013.518798573776,3768.3782015309534,3.066228655516704,8486.49254532309,2.580937856333409,144.23528801773213,489.9236408198484,111.04004623180462,1.0,1,70,456
885.421602873456,15148.69087169522,3374.404384903407,4.429963563120707,7667.671335449184,1.0466165695219167,115.99142299193817,482.6356745035071,136.8320240188421,1.0,1,87,225
1248.290625534563,14109.150705167263,3589.2349993670564,1.3862414796007343,7596.158628349608,3.417290568205065,-22.21647018943301,685.6924259391667,124.63972424308707,1.0,2,88,889
1209.7194886360037,14731.650622874871,3440.2576039679298,0.1744328050034728,7602.100961151625,0.7508738249108458,-174.207787664835,804.8642494245055,119.43285476203124,1.0,2,97,926
935.3286933834314,15270.765771295177,3447.731456363751,1.301660215398837,7897.424926868586,1.4863634831037629,132.37946621887514,552.3356132117458,115.13241069542944,1.0,3,77,865
1059.047100564921,15413.000348996204,3441.9618950176746,1.518523011844262,7957.643983370856,5.917410007288309,149.67896611339177,548.8178440306857,120.3254830887536,1.0,3,93,629
909.1984356815552,14507.54108009342,3326.5355911815263,1.449995162221707,7238.977761518826,2.213601923355592,171.96925316193156,442.22267197810646,141.91619518049117,1.0,1,82,188
948.4508693618149,14419.92759164184,3417.968120140644,1.2309262199303816,7393.027920445236,3.439402486676056,112.64446441599888,539.6632037251949,143.41246241906896,1.0,3,73,519
951.7857718802614,15741.170555608602,3577.670542240322,0.9152999444303728,8447.508329577242,5.19333602728388,182.4603932606231,523.8965384987044,113.46136392310548,1.0,3,94,370
1107.0255228440317,15212.180149140488,3643.785589919282,2.701780571050363,8314.48842280414,1.0546102626891711,50.206075576164565,601.5098017213791,112.62202265879966,1.0,2,74,282
918.3530634230328,14700.621780733663,3640.0145400662977,1.6211505311564571,8026.571554482875,2.592157349705301,81.86869454197293,587.4633489365945,134.04768607555002,1.0,2,74,357
1125.756666213301,15286.97265359328,3839.074000680469,1.919751601403803,8803.17288952849,3.655579926022871,-28.778433541970685,697.3828454005131,97.5766888511915,1.0,2,87,122
975.3237884404348,14931.889461309596,3169.621079017335,2.812572780006698,7099.264737918554,2.743983040932521,165.75380138370107,463.7390823421245,113.73995632613216,1.0,1,71,692
900.673441086917,14534.267557785157,3578.870866025733,2.263787175744202,7802.44000823704,3.3248018504275225,148.85672325951123,538.8540508334605,124.44096245739232,1.0,1,72,75
1020.33925816379,15027.668710482203,3795.0817145179294,2.2164527114686843,8554.684610247636,4.267365990514072,147.7709239990725,499.03826780400686,123.76237445903271,1.0,3,95,132
959.070293813116,15229.491967745877,3201.438885073425,6.805470632759533,7313.443167818255,3.037280463859541,170.33798980510912,516.2048480905596,143.34127073910946,1.0,1,92,74
855.2875438203448,14502.163771336149,3130.880539625261,3.5536561357433656,6810.681350120224,1.7487583745576685,155.31474424650497,548.8200403752367,124.81365377188337,1.0,1,84,445
975.4067775051636,15038.500079002177,3492.008776120303,1.238706071451913,7877.18613833422,6.336433392228804,171.2394774353265,595.6291254670241,97.56386038477989,1.0,3,98,246
964.7725540747952,14935.10022509464,3491.095382822432,-0.6589096460857411,7820.978915672723,1.1930623963305382,55.86435169467423,517.4835532420192,110.00666089424314,1.0,2,71,109
1323.399101382309,15201.793485986716,3543.4258210701923,1.3460976853309514,8079.964134723295,2.511694386944882,-189.6686913814558,783.1414009370142,111.6151368640775,1.0,2,96,938
833.9957496756406,15544.341265083933,3555.793808107403,4.65594610690189,8290.870863224076,0.8560356888885068,148.31150271325745,476.8796067985055,138.30205144614038,1.0,1,86,437
1301.3962867454406,14754.533515825908,3193.383891151858,3.3598635662533587,7067.533447634795,2.862340363625938,-181.27499637892143,812.3109729328983,125.77092605786125,1.0,2,98,727
1001.66070896115,15168.510956006396,3359.0192472812178,6.257912903501076,7642.698038073226,2.2675571376898147,147.58489810999038,486.23028265692056,142.78637172360408,1.0,1,99,665
937.9091240126838,14108.211927806671,3585.206332732309,2.6759160515876355,7587.127612065295,2.513109338541731,106.62992576869568,507.3389780075443,136.95308502164136,1.0,1,86,692
802.7134082174443,14307.45807363734,3671.2645481982177,3.5349335388595424,7878.969540086569,1.9895772634849984,155.27400683624475,519.3215593959875,123.05293682204884,1.0,3,77,837
899.1172728489329,14819.302256919043,3956.176803393461,5.479993197585446,8794.166974694923,3.1937165969894163,161.94232162206785,471.407872589937,137.91654810761835,1.0,1,95,788
862.7241881825224,14977.243478075943,3605.2026254313687,2.9833551319669382,8099.3996263326335,3.037179139099068,146.8309813938616,513.4475832553522,146.64562300141998,1.0,1,72,303
970.8730012597828,15688.730136398775,3573.067192272762,1.7372332198020184,8408.533040818114,1.934375577892291,143.04357790474495,528.4587266612189,127.9369892473508,1.0,3,83,367
1204.5161310346896,15654.762881498233,3621.646454492961,0.6007580214792374,8504.402472855912,2.395159510607959,-10.491353249236369,591.3584706083867,120.89543555019888,1.0,2,80,747
1114.3635245439075,15670.636145437327,3416.4005179041283,0.5178243926720232,8030.575416473885,2.059484251524104,-29.35435359546417,612.5512647662111,140.63785880843713,1.0,2,85,130
905.6166164822988,15705.98015532222,3239.484735732474,1.2561621742993851,7631.892445932521,4.153277508123762,136.72567240889956,510.07751961372935,100.56000187599948,1.0,3,79,953
862.6492667004297,15422.165106623905,3462.1009540299,2.964511566111721,8008.963879327386,2.268878981418859,154.4372789616071,464.3251886812486,137.05255705157242,1.0,1,77,486
1187.744877342806,13923.504501214386,3671.595446908069,3.870196107993241,7668.22135974941,2.683063664161061,-99.25576038111254,775.6728689706699,127.43208613327825,1.0,2,91,685
1025.2185607251267,15474.28877754158,3379.3410194034955,1.3429736924272464,7843.934821806214,2.08702353653605,87.00427577393917,604.0949777251665,114.30118487541873,1.0,2,72,657
1223.8840718566398,14500.337842809638,3442.1252253250664,3.160289425067197,7486.796799670607,3.508900193292472,-147.66642107245735,798.7001607704094,108.09568513458836,1.0,2,95,601
892.8685968575503,14871.19446011137,3629.244053602416,3.9955217018778297,8095.679109648656,0.6777782613284322,159.1772276829145,490.6356668449631,123.03155643541966,1.0,1,81,562
994.0641282332324,15315.085100774124,3865.778314575485,3.3848032979633667,8880.708580267607,1.8080875173753617,161.06708802104333,504.842251717328,152.0385672892356,1.0,1,87,774
888.5308122097058,15559.774187206229,3637.490719826621,5.9473400309263535,8489.780131284067,4.277095389718261,168.59508950919255,484.264177403647,135.93506893592826,1.0,1,97,812
1028.4581069043156,14114.490451468604,3711.903656314488,0.3837470600980405,7858.744307073336,3.3776841133702407,12.177077077441936,741.4482763483782,117.2686358182728,1.0,2,84,301
937.5325592157149,15274.020993576763,3423.6199527908925,2.519284317825272,7843.866454943456,3.3545297233612814,130.79402588492627,499.1764245223391,132.39861670061015,1.0,3,73,545
921.4430448727776,14373.066263116303,3565.030679025338,2.027846940008501,7686.063326951053,3.507590752185746,177.51434407638263,550.109780283932,117.28305903341702,1.0,3,90,386
930.5605186403056,14899.328519106104,3919.836072394678,4.734668257091832,8760.438807547633,3.7675199215836113,165.9960547600964,488.17185177498425,117.726248068147,1.0,3,78,979
1033.5654121251207,14590.816964217158,3424.145611363176,0.980901293831786,7494.162281134133,4.295605607020816,13.579481592782017,588.8135945691085,131.94008271973237,1.0,2,78,176
1321.4451937167814,14904.36625087716,3380.9408502919723,2.2520846224854654,7558.617105795539,2.433432217844022,-225.30203008260324,849.5590420217084,104.84340757090852,1.0,2,99,726
920.62915332284,14389.09800003713,3435.7999555408096,1.156999475452971,7415.709340319988,3.110140116293544,149.56060190049024,535.1108386347383,125.7995734173704,1.0,3,78,712
1199.6769488881382,14428.173393706064,3772.992971198552,2.2889984229741827,8165.60952025304,1.637427910933569,-104.83572565295282,754.7275761154906,126.4137373162844,1.0,2,94,670
991.4870736381494,15158.408313353691,3215.2140578180547,6.299042463110302,7310.629125486128,4.3290070274147645,155.3752777160359,462.7908045007015,154.69844812439416,1.0,1,88,957
1089.170683688351,14605.51498572491,3355.6535366449702,3.4900760338537453,7351.657202455335,0.5449702274492734,-6.74690182297239,567.8067568715079,100.8259287901543,1.0,2,78,271
966.1262573378644,15362.050410582962,3388.304578014633,2.0463056989304222,7807.695860080474,5.011118635111869,163.7655828835891,541.3234734340439,120.0055238725314,1.0,3,97,771
996.5599750534772,14437.16872896668,3651.731741883072,1.7543448706736329,7908.100096573395,5.358388722822745,122.74151356166269,560.1004448921888,111.77661148978572,1.0,3,95,332
1351.574176705063,14784.446523299184,3563.015749011016,2.2128773651829343,7901.582370438923,2.750494154875621,-237.251469175584,903.1338064478782,120.85494539177532,1.0,2,100,497
968.3848927853004,14449.22915258569,3637.391120028603,1.480148408660275,7883.624671631041,3.390679163896843,163.4768392906191,495.8922837259173,125.11382552496858,1.0,3,83,978
828.5550798204687,14640.75916607571,3742.9779882853927,1.9221346329794724,8220.005893561347,3.165091016491832,143.34686475303596,511.9183911266184,118.39858084358625,1.0,3,77,6
961.9545021536884,15085.817386548084,3915.2706288999375,3.451162255480602,8859.758658974957,3.158700178227156,162.37698966546995,470.5516322419225,132.79321686343675,1.0,1,86,946
995.1244067035068,15017.04169784104,3700.9033577877262,1.379176639993864,8336.49300653673,1.772858228992552,37.81330048685575,591.8765260271012,127.52470302915938,1.0,2,76,354
891.8429635215988,14018.944480335977,3544.776404692402,2.1023065206365086,7454.103541888163,4.501592403532637,186.68429034839696,551.2342430894123,117.1421812444502,1.0,3,73,730
1035.9144869932552,14940.720733208738,3278.692952979816,1.065312390623005,7347.905367061636,2.9978958638229023,73.54318064480891,621.853332587317,117.3414962882728,1.0,2,77,148
1036.8838824287934,14835.865649091576,3260.93022614277,1.894521010415145,7256.808408917391,2.710162134953531,55.55763250716238,604.8001438466157,115.95995699793764,1.0,2,70,543
821.9539317592976,15756.35835566717,3588.950168246503,3.182658790656937,8482.31774572858,3.477813809889211,161.90845722701312,484.4615557965063,138.47416905779883,1.0,1,79,585
929.8559749286412,15065.86806304932,3483.406575808612,3.3181571906484733,7872.0815821636415,3.5023767483977686,143.7828480719659,517.8488720696981,123.51636362024736,1.0,1,72,701
1096.1149364314692,15012.228778232358,3350.42655592134,1.507191849625135,7544.605494323439,2.96938540387559,68.3881034499398,608.1249486524325,123.72682709616282,1.0,2,70,450
901.3955850051806,15432.33357188324,3795.649071000243,1.7711410279266913,8786.358387822671,4.838033734229874,153.27488325926413,546.0501069510183,126.17308790512752,1.0,3,88,985
937.8084213247892,14960.683466924324,3685.05148585392,2.977157148242194,8269.633325876948,4.299096652419292,134.83742875274697,521.0566586001593,130.02399436440624,1.0,3,92,531
875.1279203938117,14856.404006371238,3548.271928620721,5.333520421176811,7907.184194408322,0.1377919949470403,143.17321530720676,476.0869985201932,127.97383101770475,1.0,1,97,635
851.9760258359617,14425.71363774409,3924.6817672325774,4.009548462662213,8492.450294005886,1.9929957987386848,168.73476287231273,514.6206816243201,133.432189139642,1.0,1,89,467
892.6318368647491,14725.280476320386,3487.600124541725,4.632745778264781,7703.383503469021,4.324643281219473,156.07354947069777,505.8251426546413,123.2595491083113,1.0,1,76,701
1091.2604604665537,15006.917974350896,3538.66813324326,2.0189081037111274,7965.675362104651,2.5043595546987234,-13.50670992365039,637.3840014224636,125.5515849933016,1.0,2,83,265
901.9930964177912,15011.671205431265,3361.4452432957173,6.85463575572958,7569.13661511243,3.544549508241816,158.53695507839618,532.930994589006,140.03057863025938,1.0,1,92,622
1112.4259120978131,15399.148177227107,3402.915908569697,1.1622319748990302,7860.300946606226,2.1960983357259547,-82.1853296210715,668.0321711539326,118.93760806232198,1.0,2,90,820
904.487465063646,14622.27678143741,3638.706815981705,4.0653876571254886,7980.926728468097,3.833451917268525,151.78484170803614,535.2628845424231,132.51039391624286,1.0,1,78,762
975.4599256275088,15545.72182049912,3146.012102722831,2.1604119748964563,7336.054348927895,3.8646415181071294,126.4497406773052,543.6492304975836,116.15608890154404,1.0,3,94,378
880.3464542041679,14950.507668290698,3535.2519046827724,1.4483201141959947,7928.071606544863,4.155733233148901,150.4905461714156,538.1945566262267,112.3476092712744,1.0,3,80,140
958.604847529212,15639.741460388466,3143.923637227196,5.1797010925663205,7375.522928615621,3.397979149157579,148.89870497781044,512.0191590055157,125.59096459838142,1.0,1,90,162
974.2064400531422,15581.039081432667,3310.8856936667976,2.6048001884481007,7738.055908076802,5.45901990056573,145.75214193052685,532.3912396755109,115.84226774945246,1.0,3,96,629
986.9989013466864,14768.321377311808,3832.655376790205,3.139094965134108,8490.282949937973,3.5189695537978984,137.47164709642684,553.5895423016369,120.06650285112302,1.0,3,75,499
927.9915284948112,14439.310709417334,3522.2154552544744,3.1567428246733185,7628.754501589676,3.797376498848425,121.08339932957534,512.7266618198645,119.85485331781555,1.0,1,88,323
1167.6351443228118,14448.451099683123,3435.422519113288,2.6211335545173013,7445.480141123782,2.416642265753047,-105.0232846976746,736.2081881957407,130.60809168869207,1.0,2,91,389
881.1387217939038,15303.545218196909,3607.005966761096,2.259990876831868,8279.996837195173,3.601205755113801,146.5711291945222,534.2986029402807,126.22195792779164,1.0,1,80,385
901.9053711406058,15167.39049300832,3537.584932907869,2.596809252325288,8048.389811939443,3.251245230626041,145.65616043813708,487.68483048379926,122.27908746820763,1.0,3,72,8
857.9037610705508,14684.049811517942,3151.538948212171,5.470731722085082,6941.603234772956,3.750270778183592,167.59121785132936,548.8051860828821,135.82888304170595,1.0,1,89,19
991.5045934671106,14698.690412380733,3777.272921283604,3.542305968123179,8328.144790952501,1.2372260863374729,141.79008692134065,501.5791853059605,134.74174475661812,1.0,1,74,913
940.362427127273,15002.638811391433,3234.9488979983494,3.708166614286265,7279.915483496697,0.499744710619366,141.88635220917564,470.2388033578163,125.88341557148676,1.0,1,77,465
909.9539553293304,14695.591456854105,3870.212680217948,1.070130935411188,8531.259659942894,6.004979507301595,158.86847990034968,563.9052458639574,122.77421019520114,1.0,3,95,863
