Temperature (°C),RPM,Torque (Nm),Vibrations (mm/s),Power Output (MW),Fuel Flow Rate (kg/s),Air Pressure (kPa),Exhaust Gas Temperature (°C),Oil Temperature (°C),Fault
871.7693611409791,14339.024740106795,3591.9854082262354,1.2201532603139609,7640.850958601602,1.3908917074170386,164.7332669060123,465.03470822565833,121.73872983530374,0.0
922.8416095716046,14591.04031146954,3483.386230127272,0.1960381034136652,7490.515484757203,3.0373973959329894,194.37134435202177,491.1338322503781,116.77654823439198,0.0
860.5748249603977,15351.576790780628,2958.4796457289817,3.862375265199786,6761.504626406948,1.618484304127923,156.68287101131756,520.7317264915164,99.50377872510911,0.0
930.4665784211628,16025.063350354952,3140.331516274815,1.0734637067379134,7548.6017234130195,2.9960559404037848,171.09754423742555,515.691067041651,122.2831670518337,1.0
876.0676856915778,14888.913330155365,3459.4196935424684,1.0617051361646768,7699.008823473328,2.663023968724916,196.3438751150074,513.4063877463184,97.94141182825231,0.0
911.6245325337096,15942.16440692716,3353.3959123858617,3.7950776795651295,7958.915405939568,3.2767128627752906,169.2785985837817,483.9649252566938,119.80792940049264,0.0
851.220990337954,14649.656296803696,3634.6494064442686,4.0147784255815,7986.954684568513,3.4673866779112945,144.9235939704882,515.5799572210602,132.8397882733848,1.0
917.9138772144448,15154.34353652262,3498.459060165564,1.957400415996705,7761.666905324998,4.632343896414618,170.40320930101686,519.6252773421287,133.74623169815237,0.0
938.4332428000369,14896.17965284554,3604.832248263296,2.179182950007053,8010.433279524659,3.3482171851664875,143.82538946627565,505.3979526549529,124.64694437135448,0.0
823.0721130099166,15758.386866458604,3386.054024679352,1.7053379717633494,7975.799047376354,2.24650677349268,163.18256257514787,485.8329199351951,126.65247561585372,0.0
1003.1873657865096,15128.074445235869,3894.814098589455,3.831547886490825,8838.155645072324,1.208895060421104,154.29020752099126,520.7388369373851,139.28532147340607,1.0
888.3538672185015,14646.840245371066,3477.219691404103,1.795769227197677,7639.542197708155,3.0498464597422306,146.5606143373504,540.1250059928582,126.98288914595295,1.0
853.8191847831214,13540.084898819669,3332.293897222951,1.4685100073438857,6646.108577286824,3.1521893929862608,154.49338643316486,570.3866212916168,137.82551486369115,0.0
914.2960404155136,14126.03357531762,3128.573374476762,1.9565491424154349,6552.914655990058,1.7917839358798942,144.2492780118377,532.9894722598846,120.36528205526749,0.0
988.635808735622,14831.340279456734,3740.230031581789,2.089714562505748,8270.968286385256,3.2564188446160904,102.30714213264666,525.0341412167519,123.97375900685508,0.0
1105.9503966259826,15560.711943281594,3142.0061980258706,1.7573738340003708,7333.778005722893,4.3208315840152896,-19.41134365201208,654.0869633964533,110.15488554830075,1.0
911.4917313688934,13530.631896888855,3074.0627644681613,3.9784059366261673,6123.67837164197,1.6679951593548936,154.07981422938056,500.46987763404536,140.2653724623735,0.0
890.380981754175,14492.335532933836,3137.0717943585514,2.099534965119313,6819.524555212041,2.256745527780577,123.50699031248328,578.581294531255,112.72536569249668,0.0
900.8341681735664,15518.899338795782,3540.0118181867256,1.350690660708486,8240.563059688084,2.420835199671774,156.5514214995408,563.8594542715517,123.20938677779732,1.0
914.5636651076064,14502.27654384505,3553.832482054477,1.0858054767968863,7603.24102971099,4.41273675836845,164.15281821877915,492.8936087717429,119.91036309643738,0.0
970.7522339513932,14678.978892293051,3514.990904334409,2.2649208318252643,7580.812426028197,2.9829261413742403,163.1048912643763,504.6103897350539,125.18109114729444,0.0
930.3760157871624,14483.076021017174,3051.99800988498,2.814734336491867,6630.347878973592,3.225985246363111,153.61934516029407,494.3708451165587,106.3063477138004,0.0
917.2793431915292,15154.84579077684,3499.495159788529,1.6637420055993095,7843.774373891219,1.8659476268994817,172.50653209418965,520.0178040659616,134.33017880701905,0.0
807.1782050613376,15813.110865103696,3457.332177764308,-0.0254251108559799,8073.566067089698,3.231719005340418,183.8962618210353,531.605070014061,107.46516075246248,0.0
902.3589521301934,15785.862137588943,3767.010653673671,4.152757604454399,8919.826627458207,1.7252838436421638,167.0249988639517,539.1176708353271,123.38925984609416,1.0
1268.083506313837,14708.947054195774,3694.2890538859415,3.200270623300188,8150.865314475496,3.1806986863690963,-201.9023033426,854.8205835948097,113.89379947088044,1.0
892.5517426357889,15098.608258262626,3576.4548186366383,2.815506458471171,7909.57533582915,2.401789866670044,113.94365548350814,467.9758028214509,102.60906557712964,0.0
988.1188458827976,14832.505160803788,3738.9017486630346,3.3808755830952792,8206.29093146478,3.7146188958106463,101.15000804887188,526.7041730836198,124.7253771826142,0.0
896.236630583338,15462.925417045804,3681.550298598639,0.4086550513471898,8376.887170543967,1.0800485128936654,155.6887692270061,442.0287521646636,119.30583183078348,0.0
856.8917659452412,14688.70248601189,3161.900085500385,5.6443249872447065,6809.882239404972,3.2696362232184635,167.25661503473938,548.7614743354719,127.4314650207681,0.0
1021.475549735636,14728.717481875545,3313.4961348787115,1.4353066109532215,7320.532267187267,1.7203417296669137,-16.12343432759633,611.2130731824286,128.06542794366663,1.0
1054.9189468109903,15653.021250555432,3634.6000309373753,5.172227611211303,8533.870728229826,1.5376321400671855,127.85133802293646,458.6087420681279,134.98319006704645,1.0
835.9587415947678,14925.761022275788,3759.304630889961,1.076229549448529,8214.574642479582,3.327747015991475,127.47733554521274,519.9655198562295,122.77066142913642,0.0
906.6640852823026,14498.720197275148,3444.043490045645,1.3645689143100517,7374.036368148419,2.5934264237023656,142.84884925839847,516.4629307037818,105.63230272300672,0.0
1128.67998718463,14716.56501718748,3557.351526468359,1.0842324339338172,7852.7992542394095,1.06720700160273,14.70148290275806,558.9757498999708,115.10540785019334,1.0
928.0602033071738,15466.58326867624,3590.9300440551315,1.5463069635166071,8330.912780755489,1.9614821644026303,120.15461276709812,548.5701436649191,124.81292249691406,0.0
897.7636541798705,14558.714868661673,3705.903747433552,2.937427279708827,8028.235563250967,2.681063758632268,143.85616050671638,523.951821874073,106.66607492439546,0.0
963.2365502836548,15159.458979705048,3477.596415897209,2.4417209289695325,7907.772032214456,5.048506104414967,158.38753513217472,543.7059973819252,105.01813868878108,1.0
885.4773441266049,15367.618543940134,3744.343275721618,1.2281323087511578,8553.564660964104,1.801535789229317,131.5564777161347,501.26461934636205,123.459991936175,0.0
1049.4153279816917,15272.787976166555,3328.4831232479573,2.391490577325629,7625.282553542204,2.233133769825094,-37.31253679604694,678.0770071273204,101.63703948098762,1.0
935.5278185769904,13780.93800466123,3474.4933053203213,1.2812994617291549,7006.300995853979,2.839497914523727,172.80998098040826,473.62201385947816,120.29572089129928,0.0
938.9839058809168,14547.67184632235,3340.68277438714,-0.1151959605100412,7289.873511666874,3.736261916399849,142.0821967866351,484.7840682851447,117.24599122722366,1.0
955.087307511028,14666.306536969272,3349.3982173503405,5.452062738787551,7368.495145505779,2.968609124032632,169.64669072065865,485.40377615524665,135.3740318156404,1.0
887.9685621632622,15369.108136300938,3740.659805779411,0.6900435853475315,8537.354850836526,1.884452303797116,130.1683085994409,503.5072031350184,122.13190382379882,0.0
806.5743897382599,15130.108934961983,3694.164970537781,1.738017593179018,8337.855941490523,3.9887338515790542,155.7962737816508,519.8797453264095,110.94860489066164,0.0
963.5272045421186,15197.038550737629,3064.692167640026,1.238954261966961,6986.136752665371,4.851699925040052,156.80901545873644,541.4245325622634,115.83601964078235,1.0
951.72599914026,15309.76755423799,3531.848383907042,3.487432582321944,8110.766669164185,2.3485423779786143,159.55989176513123,522.2211504531215,131.86334636064095,1.0
867.15563159198,14134.166726975787,3225.778437194601,2.5802565154311563,6839.053538338783,2.6744663822822443,120.10482139663118,508.09013609807226,122.47774458920438,0.0
927.733292419172,15666.258624766864,3393.490519186462,6.272622939809678,7974.495017140423,3.333745487222282,190.57916885749427,503.42931468291954,147.08866676567274,1.0
870.4017264392377,15501.245866049172,3198.088732794337,1.7642424778786738,7391.537038499359,3.265333006065533,99.65202220243546,537.2048843042411,126.08440806509805,0.0
932.61469044077,14442.625809482295,3636.146375465673,2.6093493602588667,7700.085405876828,2.408200504013127,162.66195147465308,470.51971503136247,126.48064174315157,0.0
893.382543380023,14825.174392108753,3755.352663191296,1.0718123753832065,8351.063720352151,2.1248791954221744,142.77198104549447,509.7166289488104,125.25546051932356,0.0
905.680388657564,14896.138380182863,3378.671856147729,0.0563940543873815,7492.754217611673,1.3813609876339383,180.8133707913716,525.1351143247297,143.23944966027278,0.0
893.4780046439608,14996.301848435896,3573.215374811227,1.656945169178698,7933.261667677399,4.77440687577943,138.6272136412516,493.4882591887184,128.26204368896168,0.0
955.6202202352902,14744.54349026973,3574.8448865718824,2.4924311339475773,7906.418385154121,3.537471770175856,155.17425022316348,471.875969386887,123.7592650452503,0.0
906.1519731881896,14762.746529124046,3610.706113829593,3.0035275400985846,7799.698896068848,4.182622446757375,163.4206536437279,476.60898910150456,95.49702960920806,0.0
989.4366482464658,14895.776758126623,3706.49021394922,3.47571018136091,8281.657617475283,4.082545448985084,150.549816949992,511.30709329650807,112.46751249775082,0.0
907.5047423512062,15268.177961372256,3674.961787983132,1.4825122994742033,8222.916188523799,4.084545799737917,133.7792411779729,535.8425375167507,115.50795798913714,0.0
883.8963449287946,14745.95259333879,3771.788474982605,2.560225835585627,8213.478828976513,1.976218334640756,164.7940673071093,514.0072875467314,128.17355118233604,0.0
1011.3138438114872,14851.794872184824,3562.551078876402,1.7636306109583264,7936.541676772957,3.0137058249032926,140.09672714296536,484.1054690242126,155.42801981551509,1.0
925.8455739440118,15034.345378356133,3384.924792009077,2.26881972155264,7538.100269668417,1.6262478762026058,148.77803250582318,493.2742191288936,123.11859197885926,0.0
884.2344485361131,14576.60456053858,2934.3656192861163,1.040292325311511,6290.851809996048,1.5577259745477134,163.88746406880134,480.81693925808736,130.17712810709898,0.0
1088.6720748529926,15650.573102465014,3619.5764515339592,0.8059369953364819,8497.266878203971,3.60494966063964,93.17978668720694,486.6244506138477,123.38718985176588,0.0
919.5149477917432,14901.769064148311,3137.32649251397,5.330679918116663,7012.757230541642,3.62103260592476,151.7605687002919,517.9948160280202,160.0186956766222,1.0
1209.5025280232664,14933.75202052378,3344.305931955134,3.088613754094056,7491.455320287696,1.1771319285449235,-46.96863690974254,675.2977357864077,108.14256054203462,1.0
873.4221789843936,14275.742827558024,3432.9079141023603,1.3644934199062742,7321.692193542644,1.967608057421102,157.09659452489225,562.9408449158259,114.20856163549207,0.0
934.5042369126478,15317.862948765214,3109.241364768908,2.2306352269967498,7069.027545391521,3.0168136536172265,180.29009603138377,478.567038769891,124.66144708410944,0.0
937.5683977011932,15194.266067162398,3427.715936281824,2.2584556095291908,7812.244190777805,0.2395045122497766,141.41125153038183,473.0175040160906,106.54829550068604,0.0
860.7267410519436,15153.736591917,3481.728888850308,1.77636317053497,7728.197131222792,4.390546122728148,178.60669459163938,565.3641412665106,106.88494736594808,0.0
847.3712636259502,14961.981159119608,3469.141273323878,-0.5614035628699818,7598.925140538143,1.7164600453499683,151.22346156783345,516.0389266032872,109.46903523116664,0.0
904.3874776324042,15996.15778356676,3527.2567993129915,2.1592528549307906,8361.822844396449,0.9706703652231888,161.26236526526364,500.9110183540104,124.94099855782493,0.0
881.5259011048797,15308.649652081514,3531.3144909772445,0.8050087898113748,8080.567133467693,2.37362552197803,146.2025757847103,531.0217455863295,115.48230695986108,0.0
988.3150615513867,14910.72671643933,3472.348119592461,3.379443442271203,7766.285081337777,4.137254353163426,146.23149957706295,497.4789244143056,132.9417061741263,1.0
931.775753869004,14490.942666986526,3186.832018477597,2.5565636949561448,6843.905650237034,2.3660592145826542,152.41483421886502,491.8012283813116,97.75017069813885,0.0
920.450935860843,14900.471563865252,3456.208776214032,-0.4714874436764826,7558.786359915059,1.5489007372953358,149.03249644092332,502.7822451763871,126.67555273923084,0.0
979.8530067098905,14247.389064354487,3329.481511011763,3.469206277015471,6948.249395387309,1.3842867371331973,149.37124488578758,508.3491763658866,100.27264306019326,0.0
881.9429608566952,15833.687865883045,3482.0666145407145,4.680834110019361,8270.093385427463,2.760640750735482,159.8161943509417,493.8037749655718,135.35427288656686,1.0
868.6997336948132,14820.842186670388,3599.947527132291,0.441390797698628,7847.076933512027,3.9435345588318143,159.46940100229543,514.6329214690273,120.43586930344604,0.0
903.7222128115692,14815.54157594978,3515.1864732228178,1.9526139915157616,7811.908701187341,3.8452443895645487,121.9322143871347,541.4948175991414,143.64864850633464,1.0
898.1112854178589,14895.063782730858,3617.656444034777,3.203605201982373,8082.783521685796,1.146149719506779,172.10773350227532,537.4725970244119,122.64680446796967,0.0
925.2551290867584,15643.377990432886,3454.263786583577,1.7337245105311765,8105.453113828632,3.6630751204410408,145.15516559910878,518.2915553700286,93.43317917159352,0.0
893.8944442240256,15326.710087475129,3242.8619095093304,2.632297046523788,7455.3606511148255,3.612058945277133,140.1296258125575,553.6475928040395,144.8269932433827,0.0
900.2650719077776,13893.946881535265,3441.799708549262,1.54681595277136,7015.220747439408,3.82390132562886,150.1606966145441,545.0322169626365,118.26580931101938,0.0
938.8045729807596,15147.851355046756,3708.370079470506,2.766353615124964,8400.797582568326,2.065358454620487,107.82312108911614,490.1047150804128,116.5817211911244,0.0
942.456841509701,15698.567277386428,3509.9764497081496,3.7647388561624098,8186.720433618958,1.877168023217436,109.76084978445064,491.7945144390077,125.95612762616548,0.0
970.4621394057318,15947.601160358472,3298.4141479483696,1.0204251785716232,7890.268993974632,6.307400069611056,170.927958444189,521.6561125950768,117.31618551952562,1.0
925.8183726079463,15716.076173972604,3362.0116372187813,1.975249906246701,7913.756181274536,1.938624039019205,134.97337458500323,497.3982071808394,116.84302046612406,0.0
931.172941695296,14760.313290254297,3642.453017047053,0.3882425042507171,7915.367751694278,2.2013243938066624,136.21639142370012,513.9604533845121,112.94548338611445,0.0
1280.310362508129,15260.430590323267,3637.2263925773655,2.17786702902862,8325.846135782816,1.8012200931272706,-204.52917297916235,832.6386391464391,121.12436531732712,1.0
1194.8825107937164,14326.604073731332,3258.559851470765,2.1478005553004764,7002.614526386764,0.4945246773161747,-142.1084780951336,747.8327713532319,124.74055200685623,1.0
909.2643020042574,16003.172838711816,3462.131942312534,2.032893639017142,8310.764379487879,2.5454382656397327,164.52288092952392,514.6410926060835,120.17384078021011,0.0
956.9835020845952,16321.75241774634,3540.05025289294,2.1832080038059845,8666.973566114832,4.349480492742781,125.32835985749132,517.7490375803741,119.59196231792954,0.0
910.3595074210956,14541.038926749485,3818.018368684832,3.0842615878445656,8327.693058313605,3.537590288282172,179.81628502610957,519.142225147601,106.34228202258552,1.0
918.0794251297602,16043.371094059808,3577.449958831824,0.7259995350603963,8609.153588995188,2.4377685152106965,78.48641108809484,633.9144912222839,106.66185081891923,1.0
931.4867036370532,15100.823275009716,3828.167418735148,0.0120394912800634,8671.271948620439,4.034374447252804,111.88817763045424,555.6762295393657,117.95719880904008,0.0
876.7450223909942,14817.270236474124,3675.0939453802016,2.234097275999897,8111.051416829464,1.9090111244275667,150.008368535347,468.4215614529522,108.0863959708198,0.0
942.8815159301683,15474.198171054728,3471.6979080282167,1.529581468298847,7880.97946614746,4.193749917559818,157.53231068922662,465.9991179368725,120.96867911106746,0.0
912.228788841163,14741.291195110554,3981.479035987932,3.203611767934988,8803.821278508924,3.908732911890364,164.10468036067118,531.1875663364801,128.16602671369364,1.0
875.03154456276,14318.077958351732,3287.260066153083,0.1291330257700258,6971.835798427403,0.911218867126063,151.10681234708863,464.9427205901361,119.28034938185552,0.0
883.0435907929968,15899.561377693331,3898.742502508184,-0.0393203694681948,9102.981225667065,2.7740768306033,127.83869630348048,479.3691038271229,116.47337036450944,0.0
940.4391537272804,15153.379553431843,3881.069251058177,1.4741914836501349,8632.030822889641,2.8737244438995004,151.5134677259801,527.3101152854298,108.5300056309782,0.0
991.312479351862,15419.273734621009,3427.023877977876,1.752095883251648,7926.332890443492,4.618700453646591,131.78079855243985,543.5614801990087,126.1955120107676,1.0
951.1633454199666,14971.743729020782,3613.712881869056,3.2839821617181304,8115.537476640698,3.095273238113199,162.27212560356315,537.17561605185,115.67173567787556,1.0
938.1401893909888,15206.860535372902,3698.7527955397295,2.061191637745663,8436.962687488995,4.885003574138008,154.34365495067735,523.3339357934766,119.5070115608192,1.0
828.2921302664646,15130.961353578898,3603.543401480404,2.282785807214835,8137.867584603827,2.5247261696446857,100.990892606094,497.13281874299565,134.67355896306267,0.0
913.8410696016726,15168.423544399066,3613.8236653155495,1.9430187101008145,8020.952366251062,2.6649980672273594,142.1072496656102,465.0573877478208,115.58070184893528,0.0
918.3319304103136,15387.731537374684,3772.9230875960975,3.534393235517154,8708.509137463732,2.6204770687988805,182.1336025204648,457.1876398770699,140.85612324344507,1.0
1259.4432687765843,15100.265373311358,3570.810638925305,2.770026465577675,8088.028236842337,3.074498685426576,-169.00491446034658,799.012864010158,117.93786386712424,1.0
828.1095684792074,14894.068672893363,3359.187262586869,2.988755062293106,7365.95616108856,0.5543449285562352,127.94203767761012,467.2734047050057,121.24702750599408,0.0
1016.927882209936,15279.709440728282,3187.768864652989,2.942574400198452,7306.227302414692,3.929183544816293,42.54418096914922,558.7955245266667,101.30385530343284,1.0
927.4193865681216,15093.523152035606,3369.2957130728155,-0.8440125694536256,7570.970066990095,2.779916139127069,184.0503111418469,522.0040571019191,123.1772832422152,0.0
947.438482689885,15010.87284652904,3169.517441899527,1.602554093511166,7025.966451596857,1.5084284859632635,170.18596018548936,519.4101478606874,122.79520607128352,0.0
911.3216001427754,15918.158708406374,3250.471792723344,1.1159296773897216,7761.228881065255,3.380009174693724,150.92532793997128,526.6688561207868,125.41142890348785,1.0
871.5969069842129,15543.769297138404,3443.087414924889,1.4896313429428276,7859.200014311427,1.6362560558646246,126.72660642119148,492.9890053854992,114.55878666878796,0.0
966.24709460895,15801.990798939863,3395.6369404407924,3.251397571099917,8048.673553407857,0.6392066804614049,150.2345665729086,461.9716410583282,136.96656148142256,1.0
838.7387267195471,14891.996862256958,3446.432703961788,3.2769977292617,7536.968317214663,1.954092614338829,136.78998462070675,507.2886157087535,125.68715728399602,0.0
1054.5338701396302,15231.3585485429,3247.664913071997,2.8014592998218264,7419.952310478299,2.4909100611645383,79.59306979468772,598.4918930114208,116.90350772536132,1.0
939.8481849814648,15430.130146830192,3494.6990428423915,0.0576879835828582,8088.54915825915,3.099873049868311,154.1910820125562,497.51288176204497,122.26050161913253,0.0
961.287979389408,14114.168285324204,3227.0707370395385,0.6082824991905362,6688.638546411842,2.822562829970597,106.69101355372364,487.42947522990994,124.23107265276155,0.0
843.0700433801555,15267.285250332809,3582.939713561391,6.022267423846815,8205.26439625312,2.259120095671321,145.57086545736746,509.0406252566028,162.12693279601524,1.0
933.6723162474304,15173.111868168116,3501.918679004448,3.814160027378282,7862.652197628034,3.05810137895944,182.4229774790904,525.2995992215112,108.76754827453952,0.0
906.5440212021256,15032.633567395094,3555.52506174011,3.096528826408641,8005.309805210947,1.5079186708556895,158.97744471417772,527.5346295333941,114.15931855083876,0.0
1021.6933561811184,15446.172821044343,3678.701753351263,0.6106968728369666,8327.244028415636,2.762209238670329,171.84448407623665,521.9070404086578,123.91069967132914,0.0
928.5971749169042,14363.773134088891,3525.565741805004,1.5034749477865108,7596.063972690432,3.5180091713556787,177.06945736624476,553.7688387016573,117.51357189667536,1.0
938.0152979769588,15301.185469345954,3886.541381244648,4.035987705974701,8844.480995908247,3.8256567639753296,151.400801208263,516.4934766657092,105.99487226038438,0.0
1118.5764526346095,14500.196084986032,3443.955317784711,1.02738446155294,7490.7041123713025,2.9401082042293494,-53.524634591965736,706.4889437919104,109.33964738802884,1.0
1244.3026757096568,14595.449328089624,3568.8556168506525,1.969678147279274,7813.35769725176,3.832845279647816,-180.11164811244208,758.675298549164,122.13503227269838,1.0
955.6490928900206,15198.35742430092,3528.1639642761,2.766869733850306,8043.344547090995,1.0024874209216528,160.8491518054317,477.7414474347668,125.29706018564796,0.0
887.2352911406897,14666.945808054092,3475.275930406698,1.625672574958527,7645.75256089647,2.508131879280928,122.43603442358275,530.4011630121933,123.95173714647548,0.0
874.0624733975988,14378.575637429432,3479.015532353244,1.4795113164320604,7503.493196359941,2.7453014581645663,181.0179197379486,485.1371323270344,127.3350168130812,1.0
905.0868963036652,14599.852005660272,3571.1466049746577,2.1198559169967828,7691.689713962132,2.403202293455581,145.77756334169092,497.8590192228317,115.860177190818,0.0
827.0305849608998,14813.325956658076,3323.160031004684,2.108436609431906,7343.4455932965875,1.3641051024570825,170.05895021773594,510.93670326772246,116.7564296593391,0.0
913.2021037252476,14501.63814212001,3553.144802818691,0.4622666624546724,7643.944436229549,1.1158777691302448,161.21328330689184,491.62214058920927,119.93991328582962,0.0
919.9747201433468,14534.539547532762,3254.052586066507,2.465927072024684,6941.893297183996,1.818121683614435,141.90765094689974,473.6687079712352,114.77751570332538,0.0
932.5431145963192,14337.162491496943,3603.314648364524,2.816838936459744,7663.954985663372,3.236299010941741,144.18302375897508,403.4600675060873,117.74273355460797,0.0
971.3334843663454,15044.847381675949,3601.7521032479845,1.8111703740582688,8046.889888949447,4.063934278367956,149.9858283091149,496.230729047996,129.86823274021324,0.0
827.8389396750058,15425.948630688004,3475.73407963695,2.961126591104464,8014.325644894319,3.918860855617681,182.18563977796225,527.8615794344423,103.30123324981334,0.0
862.5651886635596,15183.980485454606,3405.5971136000503,3.525646198996111,7690.64710398792,2.072511603448393,164.62408429613217,464.0532531589664,121.73393816224564,0.0
1288.824751493311,13719.37012657462,3400.683916709133,3.0629079006974624,6998.286200523307,2.3996524298888686,-191.8113286713061,837.7145015412975,115.84184841202972,1.0
852.9821839606884,14978.46884646228,3488.1354254077605,4.0375027119606735,7837.039170256738,2.982550321112825,139.6209919737934,523.4528791934215,134.09116584831793,0.0
951.6935996421277,16036.015790376076,3264.2407884855147,0.7978482942443075,7722.257617512841,4.246885902462077,145.7653227350465,550.4335684561029,113.16983964914289,0.0
914.833165382206,15206.903900197272,3202.889413726754,5.239550771905111,7305.904727625289,3.0630096209856275,145.64612785862377,458.6806066689567,122.02640267922403,1.0
1036.9725624186733,15534.79835546291,3737.155701238917,2.487996868829626,8708.394036257274,2.44839121024944,104.26515984944166,542.2199218841356,107.59064788813906,0.0
957.4204890205806,14486.639462525609,3153.448592879208,2.7807442006442664,6852.430924297467,2.803465220592353,177.73578200040927,482.4782666408808,125.1864426869512,0.0
1011.8656969547436,14234.750403238591,3301.724054631699,0.718805716019117,7049.882672707669,3.446781393188531,16.61929139753279,618.200395815894,120.22046059857122,1.0
887.1484134204887,14794.636588705029,3547.084983424318,3.2493176558374253,7848.059966876779,1.2039792818207231,154.00280679960912,522.2108886191122,131.42351814004363,0.0
958.1606166940084,14830.418936321084,3568.102353399997,1.4666297904821288,7937.467906289269,7.168530447436934,143.8164252857081,551.0781065499323,126.21830480896396,1.0
951.7887829725664,15042.723736054482,3522.7637852660064,2.17016428208694,7901.101595201892,3.5957728813679672,170.9936788094766,464.6642138082681,130.05183769258716,0.0
910.54902896543,15871.002649102407,3514.659536833122,2.902099930113489,8316.972569227933,2.3216702576600885,156.8475165493616,513.9168223065321,117.00611041329662,0.0
1053.506457781439,15482.734058876353,3469.2874894988627,2.97350908158802,8057.108336054651,3.283073767668085,10.462142159728645,628.5002564824877,124.65608143755937,1.0
935.7995765911749,15835.83224391794,3509.7016794568844,2.644706068195892,8261.825339831637,2.837670294614179,124.1601109736892,497.6950720589804,124.14203924744729,0.0
951.6229367367462,14466.721100100203,3385.6871582588087,5.922384861059248,7346.968777608151,1.991128792151621,116.89920568194788,519.7684058967905,127.06855640193729,1.0
897.4905675754142,15644.988567270031,3543.6324028748427,0.5510174597778735,8199.589078735553,3.261297391579571,139.71325017170054,490.6893216480212,132.92509300735014,0.0
955.3071752183037,14912.143197931826,3637.3417036974943,0.2092010340334762,8099.471673568842,2.9346412191005333,149.57496768005288,473.1476026033805,132.00128226713048,0.0
922.93891798168,15076.937467493048,3240.716890880206,3.576799039860735,7318.019367716832,1.526123705166861,178.00845401542583,475.7947658196561,105.9500482349836,0.0
909.451313131469,14795.058388424895,3529.2278142714067,1.8855253153869391,7695.205016337024,1.0705029764152785,174.33738676904946,587.8822764806881,117.00295629402764,0.0
987.8961072934204,14946.864200863934,3416.751394095444,2.061252978087371,7618.325346094653,1.9866223417010749,113.47627959572016,497.7833156084567,127.72737510818068,0.0
944.5454104105528,14762.022036287704,3661.4066615485817,2.863212233280187,8107.464873238612,4.913857940331317,162.6691831444771,504.1334631740254,95.1945747509904,1.0
885.5764017855911,15366.144003716548,3826.0478578333,3.4930350181181606,8818.740352286655,3.72011257138915,113.97835427654547,491.32444768631154,128.9489909401264,0.0
764.7398792192855,15246.760665149732,3301.9127582437945,3.929887002356781,7551.521034322131,3.2062682719722977,155.19416447298158,522.8812255716877,120.2203037073786,1.0
998.4127193684428,14350.665222881576,3278.908012570329,1.988588420416276,7058.176677753116,6.286346206016119,157.16776887727713,600.8154554187354,147.86742294628849,1.0
849.169846244373,15230.613619591604,3585.1239433954006,2.5703554862584697,8063.592176702822,2.829180194422772,141.319422999666,483.8884546206869,130.03993461490057,0.0
1022.9804263546954,15403.85884639748,3319.1351904824096,1.918510123448304,7669.123494945247,4.235643983894142,151.01501787908188,515.4864169273028,116.1281737272343,1.0
846.5090804143051,14903.51310232592,3543.830730504315,2.479493013062928,7910.445664936432,4.266404910631291,185.29784573574483,454.6190683224949,116.8393501717815,0.0
950.3282766168044,15330.630833032284,3748.079902119157,2.278513558358861,8606.135800219265,3.4194830878442595,141.65844863279546,523.9868212399738,108.0074726012829,0.0
815.9115814405862,14543.043326473316,3565.104650728601,3.933709641921196,7777.120709843634,5.31772926465233,142.20838692067102,458.8983327532493,118.84891779735456,0.0
1141.04175711629,14384.019475826271,3538.7678070538927,1.8440519962636293,7635.255758563532,4.363345389547288,-76.3690459710933,738.0240366680742,127.20455275359654,1.0
962.178056908466,15905.305289918018,3343.201234064017,1.8752770898127724,7864.528704838649,3.541432796408621,142.8222419622845,435.6957310050547,113.18347920882668,0.0
913.5093188782396,14014.54393167005,3738.695302785764,1.3621875798707337,7851.557018767729,3.1258803160532382,166.41148226859252,489.0006544138304,115.1295240434186,0.0
909.9623170224008,15700.817067610637,3744.726622365898,1.4860825440654477,8731.097248397793,2.343200247201953,135.88428466595815,481.0791874975574,111.91152068728104,0.0
1103.745542590202,15969.84761681518,3527.2233668894405,0.9485355510829376,8449.382951954121,1.1943907922052914,-39.26648058465853,714.336035666101,111.78072333398651,1.0
952.6685329904358,15235.868642734846,3620.6637491465976,2.624926247885436,8146.337391546905,4.079142570467474,139.448163471719,503.9676858113952,101.85787330307116,0.0
931.366109331385,14581.92194918772,3390.655872273104,0.4091743349660692,7416.341892906208,2.6033090083989223,48.36208378021294,627.7275348339333,129.1528770347892,1.0
848.8157885512103,15046.23998478861,3491.6790530527096,3.152816049108448,7801.691185840439,3.250541511404138,163.62454604451003,537.4149455810837,132.44124177075332,0.0
937.4152313123916,15236.002387617114,2810.9720446011734,0.1688423378483787,6424.196517460266,5.412850540707511,148.98438014629016,493.53629273870354,138.2344353499389,1.0
956.8548009929036,14595.580430153144,3471.545111640545,2.172511078493161,7600.382384078181,3.0699445914339414,141.4866897133084,546.5283083717908,100.02499263474456,0.0
928.4274089470244,14532.388239814403,3162.472772431891,2.213885558225741,6893.742319023369,2.778300550549736,141.4335282352457,480.4627090072995,117.37211411550864,0.0
960.2145344297448,15402.980053850044,3746.3772616536735,7.411572788396233,8655.806135317334,1.6748030154565317,194.6390801464111,502.6653252972068,168.97168920150364,1.0
862.8225182853,15371.215900934034,3357.0645004942203,1.9492065115261712,7736.454322326405,0.0551388017132246,152.72008829984318,467.0353059242858,104.89487451719044,0.0
